episode,game,exploration,explored,safe,MA_explored,MA_safe
358,[17]_forecast_horizon=[18],2.7,89.8,34.4,28.5,26.7
359,[19]_forecast_horizon=[18],2.7,-2.3,34.8,28.5,26.7
360,[21]_forecast_horizon=[18],2.7,8.3,45.5,26.9,26.7
361,[23]_forecast_horizon=[15],2.6,-37.2,43.0,26.9,27.0
362,[25]_forecast_horizon=[12],2.6,45.7,34.7,26.9,27.0
363,[27]_forecast_horizon=[25],2.6,24.8,51.4,26.9,27.0
364,[29]_forecast_horizon=[23],2.6,58.2,-27.7,26.9,27.0
365,[31]_forecast_horizon=[14],2.5,-190.1,15.9,26.9,27.0
366,[33]_forecast_horizon=[10],2.5,39.6,-23.3,26.9,27.0
367,[35]_forecast_horizon=[22],2.5,51.9,40.7,26.9,28.0
368,[37]_forecast_horizon=[19],2.5,13.3,-8.2,25.5,28.0
369,[39]_forecast_horizon=[24],2.4,69.1,52.1,26.9,29.7
370,[41]_forecast_horizon=[19],2.4,-10.6,35.6,26.9,29.7
371,[43]_forecast_horizon=[15],2.4,57.3,22.5,26.9,28.0
372,[45]_forecast_horizon=[27],2.4,58.4,-28.2,26.9,28.0
373,[47]_forecast_horizon=[28],2.3,35.5,0.0,28.5,27.0
374,[49]_forecast_horizon=[17],2.3,67.8,13.0,28.5,27.0
375,[51]_forecast_horizon=[28],2.3,27.4,49.5,28.5,27.0
376,[53]_forecast_horizon=[26],2.3,56.5,38.0,29.1,27.0
377,[55]_forecast_horizon=[20],2.2,69.8,18.0,29.1,27.0
378,[57]_forecast_horizon=[22],2.2,48.8,-22.0,29.2,27.0
379,[59]_forecast_horizon=[21],2.2,19.8,32.9,29.2,28.9
380,[61]_forecast_horizon=[11],2.2,-49.8,15.6,29.2,27.0
381,[63]_forecast_horizon=[24],2.2,-30.3,42.9,29.2,28.9
382,[65]_forecast_horizon=[13],2.1,-135.7,-3.8,29.2,28.9
383,[67]_forecast_horizon=[12],2.1,8.6,0.0,29.2,28.9
384,[69]_forecast_horizon=[12],2.1,71.0,10.3,30.1,26.7
385,[71]_forecast_horizon=[17],2.1,46.6,54.9,30.1,26.7
386,[73]_forecast_horizon=[12],2.0,57.6,64.0,30.1,26.7
387,[75]_forecast_horizon=[26],2.0,60.1,37.4,30.1,26.7
388,[77]_forecast_horizon=[18],2.0,8.2,0.0,30.1,26.7
389,[79]_forecast_horizon=[10],2.0,63.3,-2.8,30.1,26.7
390,[81]_forecast_horizon=[14],2.0,55.3,44.0,30.1,26.7
391,[83]_forecast_horizon=[18],1.9,34.5,61.8,31.1,26.7
392,[85]_forecast_horizon=[11],1.9,26.5,0.3,31.1,26.7
393,[87]_forecast_horizon=[23],1.9,34.3,40.9,31.4,26.7
394,[89]_forecast_horizon=[25],1.9,-54.7,35.5,31.4,26.7
395,[91]_forecast_horizon=[14],1.9,24.8,25.1,31.4,26.7
396,[93]_forecast_horizon=[15],1.9,31.9,46.7,31.7,29.0
397,[95]_forecast_horizon=[27],1.8,48.5,42.7,31.9,29.0
398,[97]_forecast_horizon=[15],1.8,63.7,26.7,31.9,29.0
399,[99]_forecast_horizon=[27],1.8,45.8,60.7,31.9,29.0
400,[1]_forecast_horizon=[23],1.8,39.3,-25.4,31.9,29.0
401,[3]_forecast_horizon=[29],1.8,71.4,32.2,31.9,29.0
402,[5]_forecast_horizon=[26],1.7,-31.1,39.3,31.9,29.0
403,[7]_forecast_horizon=[10],1.7,41.7,13.0,31.9,29.0
404,[9]_forecast_horizon=[15],1.7,-27.2,19.1,31.9,29.0
405,[11]_forecast_horizon=[13],1.7,69.1,75.2,33.2,29.0
406,[13]_forecast_horizon=[22],1.7,-10.5,41.7,33.2,31.6
407,[15]_forecast_horizon=[27],1.7,39.2,28.8,34.4,30.0
408,[17]_forecast_horizon=[18],1.6,84.9,28.4,34.4,28.6
409,[19]_forecast_horizon=[18],1.6,13.6,-13.1,34.4,28.6
410,[21]_forecast_horizon=[18],1.6,46.7,55.9,35.0,28.6
411,[23]_forecast_horizon=[15],1.6,-3.6,77.4,35.0,28.6
412,[25]_forecast_horizon=[12],1.6,60.0,24.9,35.0,27.6
413,[27]_forecast_horizon=[25],1.6,6.0,44.9,35.0,27.6
414,[29]_forecast_horizon=[23],1.5,62.5,-41.6,35.0,27.6
415,[31]_forecast_horizon=[14],1.5,-67.4,19.8,35.0,27.6
416,[33]_forecast_horizon=[10],1.5,49.6,-13.7,35.0,27.6
417,[35]_forecast_horizon=[22],1.5,34.2,13.8,34.4,27.6
418,[37]_forecast_horizon=[19],1.5,27.0,6.6,34.4,27.6
419,[39]_forecast_horizon=[24],1.5,48.8,81.4,34.4,27.6
420,[41]_forecast_horizon=[19],1.5,17.9,34.7,34.4,27.6
421,[43]_forecast_horizon=[15],1.4,54.4,29.7,34.4,28.6
422,[45]_forecast_horizon=[27],1.4,59.9,-50.6,34.4,28.6
423,[47]_forecast_horizon=[28],1.4,39.8,59.0,34.4,29.2
424,[49]_forecast_horizon=[17],1.4,77.9,68.6,34.4,30.5
425,[51]_forecast_horizon=[28],1.4,43.7,58.7,35.0,30.5
426,[53]_forecast_horizon=[26],1.4,62.9,42.2,35.6,30.5
427,[55]_forecast_horizon=[20],1.4,75.9,12.3,35.6,30.5
428,[57]_forecast_horizon=[22],1.3,81.7,0.0,35.6,30.5
429,[59]_forecast_horizon=[21],1.3,31.4,-43.6,35.6,30.5
430,[61]_forecast_horizon=[11],1.3,12.8,36.3,35.6,30.5
431,[63]_forecast_horizon=[24],1.3,-66.6,46.0,35.6,30.5
432,[65]_forecast_horizon=[13],1.3,54.1,-7.6,37.5,29.2
433,[67]_forecast_horizon=[12],1.3,64.2,16.4,39.2,29.2
434,[69]_forecast_horizon=[12],1.3,56.8,4.5,39.2,28.6
435,[71]_forecast_horizon=[17],1.3,53.1,22.6,39.4,28.6
436,[73]_forecast_horizon=[12],1.2,61.7,68.3,39.4,28.6
437,[75]_forecast_horizon=[26],1.2,53.0,29.2,39.4,28.6
438,[77]_forecast_horizon=[18],1.2,23.3,0.0,39.4,28.6
439,[79]_forecast_horizon=[10],1.2,70.8,55.7,39.4,29.0
440,[81]_forecast_horizon=[14],1.2,68.1,34.4,39.4,29.0
441,[83]_forecast_horizon=[18],1.2,29.6,57.7,39.4,29.0
442,[85]_forecast_horizon=[11],1.2,21.8,-13.3,39.4,29.0
443,[87]_forecast_horizon=[23],1.2,34.3,23.1,39.4,29.0
444,[89]_forecast_horizon=[25],1.1,-12.5,32.5,39.4,29.4
445,[91]_forecast_horizon=[14],1.1,30.3,0.0,39.4,29.4
446,[93]_forecast_horizon=[15],1.1,64.8,57.2,39.7,30.7
447,[95]_forecast_horizon=[27],1.1,46.0,21.2,39.7,29.4
448,[97]_forecast_horizon=[15],1.1,52.3,52.9,40.2,29.4
449,[99]_forecast_horizon=[27],1.1,45.8,79.7,41.1,29.4
450,[1]_forecast_horizon=[23],1.1,36.4,-11.5,41.1,29.4
451,[3]_forecast_horizon=[29],1.1,58.5,20.7,41.1,29.4
452,[5]_forecast_horizon=[26],1.1,9.6,-72.1,41.1,29.0
453,[7]_forecast_horizon=[10],1.0,68.7,12.3,42.1,29.0
454,[9]_forecast_horizon=[15],1.0,15.4,-12.9,42.1,29.0
455,[11]_forecast_horizon=[13],1.0,69.7,75.7,42.7,29.0
456,[13]_forecast_horizon=[22],1.0,18.8,8.7,42.7,28.6
457,[15]_forecast_horizon=[27],1.0,26.1,41.2,42.7,29.0
458,[17]_forecast_horizon=[18],1.0,86.6,47.8,42.7,29.0
459,[19]_forecast_horizon=[18],1.0,14.2,21.3,42.7,28.6
460,[21]_forecast_horizon=[18],1.0,38.2,30.6,42.7,28.6
461,[23]_forecast_horizon=[15],1.0,0.0,63.8,42.7,28.6
462,[25]_forecast_horizon=[12],1.0,44.7,2.6,42.7,27.6
463,[27]_forecast_horizon=[25],1.0,28.6,6.2,42.7,25.9
464,[29]_forecast_horizon=[23],1.0,75.5,-13.9,42.7,25.9
465,[31]_forecast_horizon=[14],1.0,13.7,10.1,42.7,25.9
466,[33]_forecast_horizon=[10],1.0,57.5,0.0,44.2,25.9
467,[35]_forecast_horizon=[22],1.0,51.9,29.9,44.2,25.9
468,[37]_forecast_horizon=[19],1.0,28.0,25.3,44.2,26.0
469,[39]_forecast_horizon=[24],1.0,59.0,81.4,44.2,26.0
470,[41]_forecast_horizon=[19],1.0,44.0,48.2,44.3,26.0
471,[43]_forecast_horizon=[15],1.0,69.3,47.2,44.3,27.6
472,[45]_forecast_horizon=[27],1.0,30.6,28.2,43.8,28.3
473,[47]_forecast_horizon=[28],1.0,64.0,0.0,44.3,28.3
474,[49]_forecast_horizon=[17],1.0,54.7,22.5,44.3,28.3
475,[51]_forecast_horizon=[28],1.0,16.8,32.0,44.3,28.3
476,[53]_forecast_horizon=[26],1.0,25.4,38.8,43.8,28.3
477,[55]_forecast_horizon=[20],1.0,88.1,9.5,43.8,28.3
478,[57]_forecast_horizon=[22],1.0,81.7,-13.5,43.8,28.3
479,[59]_forecast_horizon=[21],1.0,25.6,-6.6,43.8,27.4
480,[61]_forecast_horizon=[11],1.0,25.3,45.0,43.8,28.3
481,[63]_forecast_horizon=[24],1.0,-45.4,27.5,43.8,27.8
482,[65]_forecast_horizon=[13],1.0,2.1,15.7,43.8,27.8
483,[67]_forecast_horizon=[12],1.0,52.9,-23.3,44.3,27.8
484,[69]_forecast_horizon=[12],1.0,40.1,16.0,43.8,27.8
485,[71]_forecast_horizon=[17],1.0,-1.5,47.8,42.7,27.8
486,[73]_forecast_horizon=[12],1.0,78.8,50.8,42.7,27.8
487,[75]_forecast_horizon=[26],1.0,45.9,43.4,42.7,27.8
488,[77]_forecast_horizon=[18],1.0,10.2,-48.7,42.7,27.8
489,[79]_forecast_horizon=[10],1.0,58.2,12.8,42.7,27.8
490,[81]_forecast_horizon=[14],1.0,57.7,52.7,42.7,27.8
491,[83]_forecast_horizon=[18],1.0,25.2,57.7,42.7,27.8
492,[85]_forecast_horizon=[11],1.0,26.8,4.9,42.7,27.8
493,[87]_forecast_horizon=[23],1.0,25.6,21.9,42.7,27.1
494,[89]_forecast_horizon=[25],1.0,-0.5,26.7,42.7,26.7
495,[91]_forecast_horizon=[14],1.0,30.3,15.3,42.7,26.7
496,[93]_forecast_horizon=[15],1.0,35.8,43.4,42.7,26.7
497,[95]_forecast_horizon=[27],1.0,42.8,45.2,42.2,26.7
498,[97]_forecast_horizon=[15],1.0,84.4,34.7,42.2,27.1
499,[99]_forecast_horizon=[27],1.0,51.5,44.5,42.2,27.1
500,[1]_forecast_horizon=[23],1.0,17.6,-28.0,42.2,27.1
501,[3]_forecast_horizon=[29],1.0,68.6,20.7,42.2,26.0
502,[5]_forecast_horizon=[26],1.0,9.6,32.7,42.2,26.0
503,[7]_forecast_horizon=[10],1.0,59.3,-16.7,43.2,26.0
504,[9]_forecast_horizon=[15],1.0,33.1,6.2,43.2,26.0
505,[11]_forecast_horizon=[13],1.0,55.9,73.2,43.2,26.0
506,[13]_forecast_horizon=[22],1.0,43.3,23.5,43.5,25.1
507,[15]_forecast_horizon=[27],1.0,26.6,16.7,43.5,24.2
508,[17]_forecast_horizon=[18],1.0,81.5,33.5,43.5,24.2
509,[19]_forecast_horizon=[18],1.0,7.2,-8.6,43.5,24.2
510,[21]_forecast_horizon=[18],1.0,42.9,-5.2,43.1,23.3
511,[23]_forecast_horizon=[15],1.0,4.7,61.9,43.1,23.3
512,[25]_forecast_horizon=[12],1.0,32.1,20.5,42.9,22.8
513,[27]_forecast_horizon=[25],1.0,24.3,49.3,42.9,22.8
514,[29]_forecast_horizon=[23],1.0,79.6,-13.9,42.9,22.8
515,[31]_forecast_horizon=[14],1.0,-30.8,22.8,42.9,22.9
516,[33]_forecast_horizon=[10],1.0,14.1,-23.9,41.5,22.9
517,[35]_forecast_horizon=[22],1.0,29.3,35.3,41.5,23.3
518,[37]_forecast_horizon=[19],1.0,15.7,24.3,41.5,23.9
519,[39]_forecast_horizon=[24],1.0,79.2,72.1,41.5,23.9
520,[41]_forecast_horizon=[19],1.0,-15.0,50.7,41.5,23.9
521,[43]_forecast_horizon=[15],1.0,54.4,40.1,41.5,23.9
522,[45]_forecast_horizon=[27],1.0,45.1,25.7,41.5,24.8
523,[47]_forecast_horizon=[28],1.0,25.3,-1.3,41.5,23.9
524,[49]_forecast_horizon=[17],1.0,87.1,59.6,41.5,23.9
525,[51]_forecast_horizon=[28],1.0,58.9,47.4,41.5,23.9
526,[53]_forecast_horizon=[26],1.0,61.5,93.2,41.5,23.9
527,[55]_forecast_horizon=[20],1.0,88.1,72.9,41.5,24.8
528,[57]_forecast_horizon=[22],1.0,78.4,-39.6,41.5,24.8
529,[59]_forecast_horizon=[21],1.0,28.1,-1.1,41.5,24.8
530,[61]_forecast_horizon=[11],1.0,-12.1,48.7,41.5,24.8
531,[63]_forecast_horizon=[24],1.0,-80.8,11.4,41.5,23.9
532,[65]_forecast_horizon=[13],1.0,28.1,48.7,39.1,24.8
533,[67]_forecast_horizon=[12],1.0,71.2,11.3,39.1,24.8
534,[69]_forecast_horizon=[12],1.0,43.9,34.5,39.1,25.5
535,[71]_forecast_horizon=[17],1.0,53.1,20.5,39.1,25.5
536,[73]_forecast_horizon=[12],1.0,68.2,42.9,39.1,25.5
537,[75]_forecast_horizon=[26],1.0,60.1,46.4,39.1,25.5
538,[77]_forecast_horizon=[18],1.0,23.3,-59.9,39.1,25.5
539,[79]_forecast_horizon=[10],1.0,68.6,19.9,39.1,24.8
540,[81]_forecast_horizon=[14],1.0,57.1,-19.1,39.1,23.9
541,[83]_forecast_horizon=[18],1.0,32.8,74.6,39.1,23.9
542,[85]_forecast_horizon=[11],1.0,21.9,-16.0,39.1,23.9
543,[87]_forecast_horizon=[23],1.0,34.3,35.1,39.1,24.8
544,[89]_forecast_horizon=[25],1.0,-33.9,15.6,39.1,23.9
545,[91]_forecast_horizon=[14],1.0,41.6,15.3,40.9,23.9
546,[93]_forecast_horizon=[15],1.0,42.7,53.8,40.9,23.9
547,[95]_forecast_horizon=[27],1.0,43.7,63.4,40.9,24.8
548,[97]_forecast_horizon=[15],1.0,74.8,8.9,40.9,23.9
549,[99]_forecast_horizon=[27],1.0,48.6,60.7,40.9,23.9
550,[1]_forecast_horizon=[23],1.0,26.3,-15.2,40.9,23.9
551,[3]_forecast_horizon=[29],1.0,67.3,5.1,40.9,23.9
552,[5]_forecast_horizon=[26],1.0,-33.4,46.3,40.9,24.8
553,[7]_forecast_horizon=[10],1.0,71.8,33.7,40.9,25.5
554,[9]_forecast_horizon=[15],1.0,38.9,0.0,40.9,25.5
555,[11]_forecast_horizon=[13],1.0,71.2,71.0,40.9,25.5
556,[13]_forecast_horizon=[22],1.0,46.7,31.1,42.1,26.2
557,[15]_forecast_horizon=[27],1.0,62.7,15.0,42.7,25.5
558,[17]_forecast_horizon=[18],1.0,84.9,60.4,42.7,25.5
559,[19]_forecast_horizon=[18],1.0,30.8,-6.9,42.7,25.5
560,[21]_forecast_horizon=[18],1.0,20.0,-7.2,42.7,24.8
561,[23]_forecast_horizon=[15],1.0,0.0,69.7,42.7,24.8
562,[25]_forecast_horizon=[12],1.0,58.8,12.2,42.7,24.8
563,[27]_forecast_horizon=[25],1.0,28.6,40.7,42.7,25.5
564,[29]_forecast_horizon=[23],1.0,72.4,-55.4,42.7,25.5
565,[31]_forecast_horizon=[14],1.0,9.3,26.3,42.7,26.0
566,[33]_forecast_horizon=[10],1.0,62.3,-13.1,42.7,26.0
567,[35]_forecast_horizon=[22],1.0,8.2,19.2,42.1,25.5
568,[37]_forecast_horizon=[19],1.0,44.6,36.9,42.7,26.0
569,[39]_forecast_horizon=[24],1.0,59.0,30.3,42.7,26.0
570,[41]_forecast_horizon=[19],1.0,37.6,59.6,42.1,26.0
571,[43]_forecast_horizon=[15],1.0,41.3,22.4,41.4,25.0
572,[45]_forecast_horizon=[27],1.0,67.1,68.7,42.1,25.0
573,[47]_forecast_horizon=[28],1.0,60.8,28.8,42.1,26.0
574,[49]_forecast_horizon=[17],1.0,77.4,31.8,42.1,26.5
575,[51]_forecast_horizon=[28],1.0,42.7,25.0,42.7,26.0
576,[53]_forecast_horizon=[26],1.0,67.9,53.4,42.7,26.0
577,[55]_forecast_horizon=[20],1.0,90.1,52.1,42.7,26.5
578,[57]_forecast_horizon=[22],1.0,68.0,0.0,42.7,26.5
579,[59]_forecast_horizon=[21],1.0,35.0,3.2,42.7,26.5
580,[61]_forecast_horizon=[11],1.0,0.0,48.7,42.7,26.5
581,[63]_forecast_horizon=[24],1.0,-57.4,51.6,42.7,26.5
582,[65]_forecast_horizon=[13],1.0,54.1,45.0,42.9,27.8
583,[67]_forecast_horizon=[12],1.0,64.2,6.5,42.9,27.8
584,[69]_forecast_horizon=[12],1.0,71.0,34.5,43.1,29.5
585,[71]_forecast_horizon=[17],1.0,40.0,50.5,43.1,29.5
586,[73]_forecast_horizon=[12],1.0,62.9,50.8,43.1,29.5
587,[75]_forecast_horizon=[26],1.0,52.9,30.3,43.1,29.5
588,[77]_forecast_horizon=[18],1.0,8.2,-11.2,43.1,29.5
589,[79]_forecast_horizon=[10],1.0,72.9,22.8,43.1,29.5
590,[81]_forecast_horizon=[14],1.0,57.7,52.7,43.1,29.5
591,[83]_forecast_horizon=[18],1.0,26.4,51.0,43.1,29.5
592,[85]_forecast_horizon=[11],1.0,30.3,5.5,43.1,29.5
593,[87]_forecast_horizon=[23],1.0,9.0,28.8,43.1,29.6
594,[89]_forecast_horizon=[25],1.0,21.2,27.4,43.1,29.6
595,[91]_forecast_horizon=[14],1.0,3.6,25.1,43.1,29.6
596,[93]_forecast_horizon=[15],1.0,44.0,43.4,43.5,29.6
597,[95]_forecast_horizon=[27],1.0,67.9,16.1,43.8,28.8
598,[97]_forecast_horizon=[15],1.0,85.1,52.9,43.8,28.8
599,[99]_forecast_horizon=[27],1.0,51.5,79.7,43.8,28.8
600,[1]_forecast_horizon=[23],1.0,44.9,-15.2,44.0,28.8
601,[3]_forecast_horizon=[29],1.0,70.7,0.9,44.0,28.8
602,[5]_forecast_horizon=[26],1.0,-2.1,25.8,44.0,28.1
603,[7]_forecast_horizon=[10],1.0,59.3,13.0,44.0,28.1
604,[9]_forecast_horizon=[15],1.0,-2.0,0.4,44.0,28.1
605,[11]_forecast_horizon=[13],1.0,70.7,58.9,44.0,28.1
606,[13]_forecast_horizon=[22],1.0,26.9,37.3,44.0,28.8
607,[15]_forecast_horizon=[27],1.0,-3.6,63.2,44.0,29.6
608,[17]_forecast_horizon=[18],1.0,67.9,37.3,44.0,29.6
609,[19]_forecast_horizon=[18],1.0,34.9,14.1,44.0,29.6
610,[21]_forecast_horizon=[18],1.0,34.8,35.8,44.0,30.3
611,[23]_forecast_horizon=[15],1.0,12.3,38.4,44.0,30.3
612,[25]_forecast_horizon=[12],1.0,47.0,4.3,44.3,30.3
613,[27]_forecast_horizon=[25],1.0,28.6,40.5,44.3,30.3
614,[29]_forecast_horizon=[23],1.0,79.6,-27.7,44.3,30.3
615,[31]_forecast_horizon=[14],1.0,-26.5,21.4,44.3,30.3
616,[33]_forecast_horizon=[10],1.0,67.0,19.4,44.8,30.3
617,[35]_forecast_horizon=[22],1.0,37.6,58.4,44.8,30.3
618,[37]_forecast_horizon=[19],1.0,15.7,26.3,44.8,30.3
619,[39]_forecast_horizon=[24],1.0,25.1,24.7,44.3,29.6
620,[41]_forecast_horizon=[19],1.0,38.9,26.0,44.3,28.8
621,[43]_forecast_horizon=[15],1.0,69.3,22.4,44.3,28.1
622,[45]_forecast_horizon=[27],1.0,59.9,28.2,44.3,28.5
623,[47]_forecast_horizon=[28],1.0,50.5,0.0,44.8,28.5
624,[49]_forecast_horizon=[17],1.0,87.1,30.4,44.8,28.5
625,[51]_forecast_horizon=[28],1.0,48.0,46.5,44.8,28.5
626,[53]_forecast_horizon=[26],1.0,61.5,56.8,44.8,28.5
627,[55]_forecast_horizon=[20],1.0,87.9,38.9,44.8,28.5
628,[57]_forecast_horizon=[22],1.0,63.7,-26.8,44.8,28.5
629,[59]_forecast_horizon=[21],1.0,-1.5,11.2,44.8,28.5
